Id,Text,Target
2.86E+17,Well I guess I'm happy,0
2.86E+17,Oh my life can not get comfortable,1
2.86E+17,god is great you just know hes #blessing my life in great ways,0
2.86E+17,Am I not allowed to be happy? Do people have to always get involved in my life,1
2.86E+17,RT @FactsForGirIs: I just want to be as happy as I use to be,1
2.86E+17,RT : I hate myself I hate myself I hate myself,1
2.86E+17,"i know i'm a good girl, oppa 8D",0
2.86E+17,RT @FactsForGirIs: I just want to be as happy as I use to be,1
2.86E+17,I Keep Mad Shit To Myself,1
2.86E+17,RT @MeekMill: I ain't tripping life Is great,0
2.86E+17,and i'm feeling good,0
2.86E+17,"#MyWishIn2013 For my life to stay the way it is, because it's perfect<3",0
2.86E+17,omfg I'm in love,0
2.86E+17,i have the worst headache ever,1
2.86E+17,RT @FactsForGirIs: I just want to be as happy as I use to be,1
2.86E+17,RT : I'm still pretty blessed though through all the bull i been through,0
2.86E+17,"I'm loving life, whatever it throws at me",0
2.86E+17,I feel horrible man wtf,1
2.86E+17,"RT @asloud__aslions: Fuck my life http://t.co/ieeNAkuZ seriously, fuck my http://t.co/tsXg7aVt life",1
2.86E+17,Like why do I suck at life,1
2.86E+17,wanna change my life change my life  _____  ____________,1
2.86E+17,I have absolutely no life,1
2.86E+17,I have the best boyfriend,0
2.86E+17,I have no life,1
2.86E+17,Damn I'm stressed out,1
2.86E+17,I think I'm pretty perfect,0
2.86E+17,I have the best auntie ever!,0
2.86E+17,‚Äú: I love my life Äù,0
2.86E+17,I'm fine,0
2.86E+17,RT :  I Met Amazing People That Influenced My Life Positively,0
2.86E+17,I have the worst headache,1
2.86E+17,I AM BLESSED,0
2.86E+17,uh. I'm good,0
2.86E+17,i am blessed,0
2.86E+17,RT : I have great friends,0
2.86E+17,I Am Blessed,0
2.86E+17,I AM BLESSED,0
2.86E+17,RT @MeekMill: I ain't tripping life Is great,0
2.86E+17,I just want to be as happy as I use to be,1
2.86E+17,Bestie  I'm sad,1
2.86E+17,I want shit to change so badly,1
2.86E+17,I know I'm pretty fine,0
2.86E+17,I am really proud of how dedicated we are as a fandom,0
2.86E+17,RT @CalvCash: Everyday Of My Life I Am Blessed,0
2.86E+17,RT @FactsForGirIs: I just want to be as happy as I use to be,1
2.86E+17,I'm happy,0
2.86E+17,nope I'm fine,0
2.86E+17,My life>>> I stay in a good mood,0
2.86E+17,RT @FactsForGirIs: I just want to be as happy as I use to be,1
2.86E+17,My year was perfect. Pretty amazing people have come into my life. I wouldn't change a single thing,0
2.86E+17,RT @MeekMill: I ain't tripping life Is great,0
2.86E+17,I'm def the best,0
2.86E+17,Like Fuck I can't catch a break life sucks,1
2.86E+17,"Fuck my life , forreal",1
2.86E+17,i will survive i'm so blessed im so blessed i will survive yaaa no streessss,0
2.86E+17,I always want what is soo wrong for me!,1
2.86E+17,my mom thinks im awesome,0
2.86E+17,I'm sad,1
2.86E+17,I'm so blessed :),0
2.86E+17,RT @oddiaab: Hate my life,1
2.86E+17,ya know... I'm sweet,0
2.86E+17,"I'm not crazy, I'm just not satisfied",1
2.86E+17,The little things in life that make me happyüòã,0
2.86E+17,#MyWishIn2013 try to make others so happy as I am,0
2.86E+17,True Life: I Hate My Life,1
2.86E+17,RT @rosybaby_x3: I suck at living,1
2.86E+17,RT @FactsForGirIs: I just want to be as happy as I use to be,1
2.86E+17,I suck,1
2.86E+17,it's not even funny how incredibly unhappy I am,1
2.86E+17,I'm so proud,0
2.86E+17,RT : I've just shit myself,1
2.86E+17,RT @MIEKA23BBY: GOD HAS BEEN REALLY BLESSING ME,0
2.86E+17,"haha, i always get what i want",0
2.86E+17,I'm sad :c,1
2.86E+17,"@busman82 because the life is beautiful,and God is amazing. I'm really happy",0
2.86E+17,RT : I am a blessed young lady,0
2.86E+17,RT : I don't feel good,1
2.86E+17,RT : I am blessed,0
2.86E+17,Oh my goodness I'm so happy,0
2.86E+17,I'm happy right where I'm at,0
2.86E+17,RT @MeekMill: I ain't tripping life Is great,0
2.86E+17,I know am too good!,0
2.86E+17,I feel so bad,1
2.86E+17,i could finally get what i want,0
2.86E+17,RT : I'm ugly,1
2.86E+17,I get some sort of excitement in my life,0
2.86E+17,All i want is a little of a good life,1
2.86E+17,i dont feel good,1
2.86E+17,I know I'm so bad,1
2.86E+17,": I hate myself	0
285524346594807809	All you people who hated 2012...your 2013 will be the same #suckstobeyou. My life is awesome	1
285524375912976384	I'm content	1
285524472449097729	eww I dont feel good	0
285524488970436608	i culd make a good bestfriend	1
285524556280639489	my life is one big oh shit"" moment",1
2.86E+17,"i love my life b, everything is falling together perfectly. shiiiit. life is great",0
2.86E+17,"I wanna fucking sing, cuz im happy, YES BITCH IM HAPPY",0
2.86E+17,I get annoyed over everything,1
2.86E+17,I'm having NONE,1
2.86E+17,RT : I have such a boring life,1
2.86E+17,RT : I have the worst headache,1
2.86E+17,RT @AYO_ItsCoCo: The Lord has been blessing me so much,0
2.86E+17,"RT @lil_easyy: if i die today, know i lived a good life",0
2.86E+17,RT @laurenadamz: Just watch my wildest dreams come true,0
2.86E+17,Swear I'm blessed mane,0
2.86E+17,@bbambz me too _ you don't know how happy I am hahaha,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.86E+17,RT @FactsForGirIs: I just want to be as happy as I use to be,1
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.86E+17,Bruised everywhere and I couldn't be happier,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.86E+17,RT : I'm livin good that's all that matters,0
2.86E+17,I have the best mo EVER!😍😍,0
2.86E+17,i'm amazing,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.86E+17,So happy I finally found a good man,0
2.86E+17,"yes, but I've had it since I had bilddagboken so I kinda need a change. hahaha",1
2.86E+17,I love myself,0
2.86E+17,Damn I had a good 2012,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.86E+17,I'm stressed out,1
2.86E+17,RT @g0urmetvomit_: #best2012memories being genuinely happy with my life,0
2.86E+17,RT @MeekMill: I ain't tripping life Is great,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.86E+17,All I want in life is happiness. But I can't get that because I fuck up too much. No happiness = no life,1
2.86E+17,RT @MeekMill: I ain't tripping life Is great,0
2.86E+17,lol I'm a good girl,0
2.86E+17,I WANT TO DIE,1
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.86E+17,RT : i lead a sad fat and lonely life,1
2.86E+17,I love this life,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.86E+17,I dont feel good,1
2.86E+17,I Hate myself,1
2.86E+17,I feel so damn good,0
2.86E+17,My life couldn't be any more boring,1
2.86E+17,Love my life,0
2.86E+17,I hate my life,1
2.86E+17,i feel so proud of myself,0
2.86E+17,my dream is comin true,0
2.86E+17,B|C I'm Having A Moment > I'm Happy,0
2.86E+17,I'm sad sad sad,1
2.86E+17,Ya. I hate myself,1
2.86E+17,Cause I'm fabulous,0
2.86E+17,I'm sad,1
2.86E+17,I have 0 friends,1
2.86E+17,"Oh well, I love my life now & everyone in it",0
2.86E+17,I'm a good girl,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.86E+17,and I am very happy,0
2.86E+17,Lmaoooo no I'm just that good !,0
2.86E+17,Naa i'm good,0
2.86E+17,RT : Honestly I'm fucken sad,1
2.86E+17,shit shit shit shit my fucking life,1
2.86E+17,I'm a bad person,1
2.86E+17,My life sucks dick,1
2.86E+17,i'm ugly,1
2.86E+17,Fuck my life,1
2.86E+17,RT : Gosh. I don't feel good,1
2.86E+17,I have a boring life,1
2.86E+17,I feel great,0
2.86E+17,I'm so proud of myself guys,0
2.86E+17,I have such a boring life.,1
2.86E+17,I am ugly,1
2.86E+17,My life is being wasted away,1
2.86E+17,I've become as bad as  and I don't care,1
2.86E+17,"meh, I'm good",0
2.86E+17,RT @FactsForGirIs: I just want to be as happy as I use to be,1
2.86E+17,I feel so fuking bad,1
2.86E+17,I AM HAVING SO MUCH FUN OH MY GAWD,0
2.86E+17,yes and because I'm stressed,1
2.86E+17,I'm not crazy I'm just not satisfied,1
2.86E+17,RT @IAmJossh: I just want to be as happy as I use to be,1
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.86E+17,RT : I love myself,0
2.86E+17,RT : Lmao I have the worst mood swings,1
2.86E+17,#BestMemories2012 I don't have any good memories. Life is shit,1
2.86E+17,I love being by myself ..get alot done,0
2.86E+17,Wish I could have my OWN life,1
2.86E+17,"RT @JasonFullerr: I hope I find happiness, not many people find true happiness here in the UK",1
2.86E+17,I want so much more for myself,1
2.86E+17,wow I'm in love,0
2.86E+17,"Lol, my life is a joke",1
2.86E+17,I'm in love with alex turner - definition of perfect,0
2.86E+17,I'm not happy,1
2.86E+17,I love my Single life but I'm tired of being Single,0
2.86E+17,I am beautiful,0
2.86E+17,I'm one happy girl ! :D,0
2.86E+17,oops! Sorry! I'm fine,0
2.86E+17,I'm happy with my life,0
2.86E+17,Everyone 21 up. I'm feeling young but I'm feeling good,0
2.86E+17,RT @MeekMill: I ain't tripping life Is great,0
2.86E+17,Enjoying my life while I'm young,0
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,0
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,0
2.86E+17,RT : I have no life,1
2.86E+17,I'm so sad,1
2.86E+17,Omg i'm so happy,0
2.86E+17,RT : i'm ending 2012 a happy girl,0
2.86E+17,I'm in love,0
2.86E+17,My life is so boring,1
2.86E+17,I feel good,0
2.86E+17,FML!!!! I feel so happy :',0
2.86E+17,I'm so happy I have the friends I have,0
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,0
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,0
2.86E+17,"@__iJustDoIT im so happy (((: my life is complete , call me sweet thang",0
2.86E+17,RT : I'm so sad,1
2.86E+17,"RT @Cudder_MRT: I am happy, that's just a saddest lie",1
2.86E+17,why does my life have to suck so bad,1
2.86E+17,I hate my life omg,1
2.86E+17,I'm depressed,1
2.86E+17,RT @Eli_RealestCEO: “@MeekMill: I ain't tripping life Is great,0
2.86E+17,man I love life,0
2.86E+17,I'm a good person D,0
2.86E+17,My life is huge joke😳 #obviously,1
2.86E+17,RT : I love myself,0
2.86E+17,I could never be happy,1
2.86E+17,I don't feel good but my trigga happy,0
2.86E+17,everything i like is depressing or bad for me,1
2.86E+17,My life is saddddd _,1
2.86E+17,daily reminder of why i hate my life http://t.co/hdvwZc2d,1
2.86E+17,Now ur in my life n I'm so fucking happy,0
2.86E+17,RT @IAmJossh: I just want to be as happy as I use to be,1
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,0
2.86E+17,i had enjoy myself ih,0
2.86E+17,I'm great,0
2.86E+17,I'm not crazy i'm just not satisfied,1
2.86E+17,RT : I hate how jealous I get,1
2.86E+17,RT : I love my life,0
2.86E+17,RT : I love my life,0
2.86E+17,RT : I fucking hate myself,1
2.86E+17,RT @MeekMill: I ain't tripping life Is great,0
2.86E+17,muthafucka I'm amazing,0
2.86E+17,I'm not lmao my bad my bad,1
2.86E+17,But...I get hype about everything,0
2.86E+17,RT @MeekMill: I ain't tripping life Is great,0
2.86E+17,RT : I’m a bad girl in good girl clothes,1
2.86E+17,I can have what i want,0
2.86E+17,RT @MeekMill: I ain't tripping life Is great,0
2.86E+17,"RT : kmt, I hate my life",1
2.86E+17,Thank God i'm blessed,0
2.86E+17,Mother Mary I swear I want a change,1
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,0
2.86E+17,I think I suffer from depression,1
2.86E+17,Single life is too boring for me,1
2.86E+17,I'm good,0
2.86E+17,PLS BTCH. I'M FABULOUS,0
2.86E+17,I'm having too much fun,0
2.86E+17,i'm in love with the thought of love,0
2.86E+17,i have no life,1
2.86E+17,RT : I hate myself,1
2.86E+17,RT : I always get what I want. Always.,0
2.86E+17,"RT @VannahSose: My life is great, & you ain't nothing but a ho",0
2.86E+17,I am victorious!!,0
2.86E+17,RT : i dont feel good but my trigger happy,0
2.86E+17,I have no life 🙈,1
2.86E+17,"RT @VannahSose: My life is great, & you ain't nothing but a ho",0
2.86E+17,I hate myself,1
2.86E+17,I just want to genuinely be happy,1
2.86E+17,yeah. I'm fine,0
2.86E+17,I'm so blessed,0
2.86E+17,RT @suckonmylilypop: I just want to genuinely be happy,1
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.86E+17,RT : I hate how I mess everything up,1
2.86E+17,I am worthless,1
2.86E+17,I've got absolutely fuck all,1
2.86E+17,Why do I have no life,1
2.86E+17,I'm in a really good mood,0
2.86E+17,oh I'm bad,1
2.86E+17,RT @suckonmylilypop: I just want to genuinely be happy,1
2.86E+17,I'm really sad,1
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,0
2.86E+17,RT : My life is like a fart,1
2.86E+17,I'm in need of some major change,1
2.86E+17,I think I have met the love of my life,0
2.86E+17,yes I'm so happy,0
2.86E+17,I hate how I feel so alone,1
2.86E+17,RT : I AM A MILLIPEDE I AM AMAZING,0
2.86E+17,I can't never have nothing to myself,1
2.86E+17,started my life over found the love of my life,0
2.86E+17,nothing nothing I'm fine,0
2.86E+17,RT : I LOVE LIFE,0
2.86E+17,I'm the girl that whatever I want I get,0
2.86E+17,I'm just in love,0
2.86E+17,i had such a good break,0
2.86E+17,RT :  I'm ugly,1
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,0
2.86E+17,I'm so blessed,0
2.86E+17,HES MY FAVORITE. im in love,0
2.86E+17,RT @MaryellenKilroy: “@RosieShkokani: Worthless is what i am”,1
2.86E+17,RT : I have the best friends ever,0
2.86E+17,I want more,1
2.86E+17,i'm single and ugly,1
2.86E+17,RT : My life is a joke,1
2.86E+17,all of my wishes come true,0
2.86E+17,RT :  BITCHES I'M *+*+*+*FABULOUS,0
2.86E+17,RT : my life problem,1
2.86E+17,alright I'm good,0
2.86E+17,Time is short and my life is sick,1
2.86E+17,RT @MeekMill: I ain't tripping life Is great,0
2.86E+17,why am I so happy? haha,0
2.86E+17,I'm the saddest person in the world,1
2.86E+17,I'm sad,1
2.86E+17,RT : I am always content with what happens; for I know that what God chooses is better than what I choose. - Epictetus,0
2.86E+17,I feel good,0
2.86E+17,"Honestly, i am not a good person",1
2.86E+17,RT : alright I'm good,0
2.86E+17,I am one happy girl!,0
2.86E+17,I have none,1
2.86E+17,I'm bored as fuck & I need to smoke,1
2.86E+17,RT : I'm not satisfied,1
2.86E+17,I'm so happy,0
2.86E+17,i am fine,0
2.86E+17,RT : My life is a joke,1
2.86E+17,RT : I have the best friends,0
2.86E+17,I'm in Love.,0
2.86E+17,I'm happy where I'm at,0
2.86E+17,lol naw I'm good,0
2.86E+17,I think we need more Drugs in our life,1
2.86E+17,I've been a bad boy  v_____v,1
2.86E+17,My dreams has come true,0
2.86E+17,RT : i actually hate the way i look,1
2.86E+17,I'm a fag-hag and proud,0
2.86E+17,I wouldn't say I have the perfect life but I'm loving every minute of it,0
2.86E+17,RT : I like a good personality,0
2.86E+17,surprisingly I am:) It feels good:',0
2.86E+17,RT : I'm hard to love,1
2.86E+17,I'm in love,0
2.86E+17,I don't feel good,1
2.86E+17,can easily say life is perfect got all I need,0
2.86E+17,my life is complete xx,0
2.86E+17,I am one happy girl ‚ù§,0
2.86E+17,I don't feel good,1
2.86E+17,I love life omg,0
2.86E+17,RT : I'm hard to love,1
2.86E+17,I cannot believe this shit called life.,1
2.86E+17,I love that #snowbunnie life ‚ùÑüê∞ http://t.co/5eJ0ArF0,0
2.86E+17,This is not fun. Not cute. Not amazing. Not beautiful. Not the best time of my life. It just sucks,1
2.86E+17,Haha I suck,1
2.86E+17,RT : went to bed stressed woke up refreshed I'm so blessed yes yes,0
2.86E+17,I have the worst luck,1
2.86E+17,RT : I AM A MILLIPEDE I AM AMAZING,0
2.86E+17,I'm in fucking love,0
2.86E+17,My life is empty.. #eminemshow,1
2.86E+17,RT @FactsForGirIs: I just want to be as happy as I use to be,1
2.86E+17,I just want to go die in a fuckiing hole,1
2.86E+17,I don't feel good,1
2.86E+17,Bitch I'm amazing,0
2.86E+17,I Have Noo Life,1
2.86E+17,it's so ironic I just came across this with the conversation I just had with  I'm blessed,0
2.86E+17,RT : damn life sucks for me,1
2.86E+17,RT @FactsForGirIs: I just want to be as happy as I use to be,1
2.86E+17,I have no life,1
2.86E+17,I'm good,0
2.86E+17,I feel like my life's just going down the drain,1
2.86E+17,My life is becoming repetitively boring,1
2.86E+17,I officially hate my life,1
2.86E+17,&& I'm Happy,0
2.86E+17,Love my life.,0
2.86E+17,I do not feel very good,1
2.86E+17,RT @_Johnnaa_: I'm sick of being unhappy,1
2.86E+17,My life is a plague,1
2.86E+17,I don't feel good,1
2.86E+17,My face can express that I am happy but no inside,1
2.86E+17,"Huh , I have no life",1
2.86E+17,RT : I don't feel good üòû,1
2.86E+17,RT : Why am I so sad,1
2.86E+17,i'm bad at tweeria and i feel bad,1
2.86E+17,RT : I've just shit myself,1
2.86E+17,RT : I've just shit myself,1
2.86E+17,SH I'M ALLOWED TO DREAM,0
2.86E+17,@AJ_Sadowski I'm depressed,1
2.86E+17,fucking tired of this routine life I live,1
2.86E+17,RT : It's nights like these that make me realize I'm blessed beyond belief,0
2.86E+17,RT : i'm single and ugly,1
2.86E+17,RT @FactsForGirIs: I just want to be as happy as I use to be,1
2.86E+17,RT : I've just shit myself,1
2.86E+17,I don't need no love in my life,1
2.86E+17,Loving My Life,0
2.86E+17,RT : I really dislike myself lol,1
2.86E+17,I feel like I'm on top of the world with your love,0
2.86E+17,RT :  i hate this mid mid life crisis,1
2.86E+17,I love myself so much every day I buy a gift #nolie,0
2.86E+17,Because I'm such a horrible person lol,1
2.86E+17,"I wish life had a reset button, so I could redo how I lived my life",1
2.86E+17,I'm Legit is amazing,0
2.86E+17,I'm ugly,1
2.86E+17,RT @DavidSchwitzer: Okay but like I hate my life. http://t.co/vv8V5lGQ,1
2.86E+17,RT @anwarhaniff: why am i not happy,1
2.86E+17,I hate my life /: Yo Odio mi vida,1
2.86E+17,RT @FactsForGirIs: I just want to be as happy as I use to be,1
2.86E+17,my life is so boring,1
2.86E+17,I have the best friends ever,0
2.86E+17,fuck. my. life,1
2.86E+17,RT @MeekMill: I ain't tripping life Is great,0
2.86E+17,I'm fine by myself,0
2.86E+17,I've Been Good,0
2.86E+17,RT : I have the worst fucking luck,1
2.86E+17,Seems like I can never be happy,1
2.86E+17,RT : I have the worst fucking luck,1
2.86E+17,"I'm on top of the world, eh",0
2.86E+17,I'm so proud,0
2.86E+17,yea I'm good,0
2.86E+17,@ellisiandolo_71 I am a very unhappy bunny,1
2.86E+17,My life is a bajumble of loveliness,0
2.86E+17,RT @ShannanMariie: I feel so depressed urgh,1
2.86E+17,RT : I've just shit myself,1
2.86E+17,RT : I'm proud of myself,0
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,0
2.86E+17,RT @zaynkardashian: no one literally knows how much i hate myself,1
2.86E+17,I'm fine,0
2.86E+17,I REGRET NOTHING IN MY LIFE,0
2.86E+17,Fuck my life,1
2.86E+17,As long is life is great..The ones who love me are there for me..And I am healthy and in my right mind that's  all that matters,0
2.86E+17,Wait ok i love my life i swear,0
2.86E+17,looooooooool I have no life,1
2.86E+17,I've never been broken down so bad in my life,1
2.86E+17,But I know the heart of life is good,0
2.86E+17,the place I'm at is so boring.,1
2.86E+17,i know I'm funny ugly,1
2.86E+17,This&gt;&gt;&gt;&gt;“@Humbled_Misfit: : I ain't tripping life Is great,0
2.86E+17,"Nothing, I'm fine",0
2.86E+17,I have the love of my life and my bestie.,0
2.86E+17,Why do i feel so damn good,0
2.86E+17,My life is an awkward clusterfuck,1
2.86E+17,ano I'm really sad,1
2.86E+17,I dont feel to good,1
2.86E+17,fu I'm amazing,0
2.86E+17,RT : i love myself,0
2.86E+17,Lol i have to enjoy life man,0
2.86E+17,"@CallME_Badaxs lls my life is great shawtyyyy , you mad",0
2.86E+17,Yeahh I'm fine,0
2.86E+17,"My life is all about the struggle, I hate it",1
2.86E+17,"that's good, &amp;&amp; I've been great!",0
2.86E+17,No no I'm fine,0
2.86E+17,I'm so proud,0
2.86E+17,RT : 2012 I found the love of my life üòåüòçüëå,0
2.86E+17,cause I'm the best,0
2.86E+17,My life sucks lol,1
2.86E+17,I am a happy girl,0
2.86E+17,I'm good,0
2.86E+17,AH MY LIFE IS TOTALLY COMPLETE,0
2.86E+17,my life is shit,1
2.86E+17,I have no fucken life,1
2.86E+17,RT : I have no energy at all,1
2.86E+17,RT :   I have nothing,1
2.86E+17,I'm fine,0
2.86E+17,RT : I love my life,0
2.86E+17,I dont feel good,1
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,0
2.86E+17,I'm so blessed,0
2.86E+17,love my life,0
2.86E+17,I'm so f***** stressed,1
2.86E+17,I'm feeling kinda content,0
2.86E+17,"I love my life. No matter it's good or bad, I know Allah is always with me, and that's more than enough",0
2.86E+17,yeah I'm fine,0
2.86E+17,"my home-life is very unsatisfying	0
285542109304455168	I Fell on Top of The World	1
285542243559936000	I'm fine	1
285542281539375104	yea I'm good	1
285542285628825601	hahah im blessed i gues :b	1
285542315009929217	RT @alissagouveia: Ugh my life is so boring	0
285542335880781825	I kno I am pretty great	1
285542377932873728	RT : I'm so disgusted with myself	0
285542381837746177	I feel like I need a change	0
285542554089426944	RT : I need a change of lifestyle	0
285542566538145793	I'm good	1
285542579238469632	my life sucks thank you	0
285542579330748416	RT @BeauOverman: Why is my life so boring	0
285542600046415872	and I have the best relationship ever.	1
285542663086825472	JORDY NELSON!!! ah I'm so in love <3	1
285542810038448129	RT : i have no life	0
285542960966279170	Because I want more	0
285543094944948224	Lol I hate my life	0
285543103409057793	I'm soooooo happy ‚ò∫	1
285543111818633218	MY LIFE = MADE	1
285543380384100353	I really need some changes	0
285543413951123456	RT : I hate how insecure and paranoid I am	0
285543443319644160	I buy anything I want because I got a check	1
285543485271076864	no, no, and I'm sweet	1
285543510243954688	i'm pretty happy	1
285543518712250368	Because I care I'm the bad guy	0
285543623490146304	I Love Seeing People Happy c: It Makes Me Happy <3	1
285543673863733248	I'm such a good friend	1
285543678238408704	RT : I love the people in my life	1
285543707464323072	RT : Yes I'm a Christian and I'm proud.	1
285543736874778624	i am in love	1
285543757804363777	I have none	0
285543787286106112	RT : Dang I'm so happy.	1
285543791354605568	I Jus Want One thing ... To Be Happy Again ... is that too much to Ask for ? #thestruggles	0
285543824820944897	I'm always angry, even if there's a smile on my face""",1
2.86E+17,RT : i actually hate the way i look,1
2.86E+17,don't worry I'm not fine,1
2.86E+17,nahh I'm good,0
2.86E+17,Yeah I have the best parents ever,0
2.86E+17,I'm so blessed.,0
2.86E+17,“@Jesscee21: God is good to me_ #Blessed”,0
2.86E+17,Fuck I'm in love,0
2.86E+17,"Though I don't show it, I'm always angry inside",1
2.86E+17,I feel BAD man,1
2.86E+17,I'm kind of sad,1
2.86E+17,RT @MeekMill: I ain't tripping life Is great,0
2.86E+17,I suck at everything,1
2.86E+17,I'm still not where I want to be,1
2.86E+17,I want to die,1
2.86E+17,RT : I hate my life,1
2.86E+17,because I'm awesome,0
2.86E+17,RT : I need a change in my life,1
2.86E+17,🌸💗 &amp; I couldn't be any happier.,0
2.86E+17,RT : My life is a joke,1
2.86E+17,I make shit happen dawg,1
2.86E+17,I'm easily pleased,0
2.86E+17,RT : Thanks God for blessing me more than I deserve,0
2.86E+17,RT : I love my life,0
2.86E+17,I got no life,1
2.86E+17,I'm ugly,1
2.86E+17,I'm in love.,0
2.86E+17,"Dear GOD, thank you for blessing me way more than I deserve. Signed your child",0
2.86E+17,‚Äú: Thanks God for blessing me more than I deserve,0
2.86E+17,this has been the worst life of my life,1
2.86E+17,cause I'm good,0
2.86E+17,I have the best MEN ever,0
2.86E+17,": I love my life	1
285545414562836480	I'm doing my best	1
285545527809015808	“@thatdancerallie: My mom hates me, my dad hates me, yesterday sucked, today sucks. Fuck my life tho""",1
2.86E+17,": I thank god for blessing me with life everyday	1
285545569731092481	I am watching wrestling what is my life hahahhaha	1
285545586445414400	i have no life blah blah blah	0
285545666380443649	RT @andy_brady41: My whole damn life is a struggle	0
285545829828284416	I'm awesome	1
285545831996743681	I'm single and very happy	1
285545951286919170	Omg I'm so happy	1
285545951442112512	I'm feeling good...	1
285546047961460736	I swear im a good friend atleast that's what I think	1
285546085563371520	I'm so sad	0
285546098192445441	RT @Most_Potential: I can never be happy , everytime I try I fail""",1
2.86E+17,"Oh oh, I want some more",1
2.86E+17,RT : & I buy anything I want cause my mama got a check,0
2.86E+17,RT : I seriously hate my fucking life,1
2.86E+17,god keep blessing me,0
2.86E+17,Woy RT : i'm in a sadness :',1
2.86E+17,no i have the worst luck,1
2.86E+17,Dinner consisted of everyone reminding me that I'm a fuck up... Thanks guys,1
2.86E+17,I have the best friends in the world,0
2.86E+17,Yeah I'm fine,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.86E+17,Afraid everything is ice I hate life,1
2.86E+17,I have a good feeling about 2013,0
2.86E+17,"that's good, I have none",1
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,0
2.86E+17,yes :D cause I'm just the best,0
2.86E+17,I am a good sister,0
2.86E+17,I have no patience at all,1
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,0
2.86E+17,wow I suck,1
2.86E+17,I don't feel good,1
2.86E+17,OMG I LOVE LIFE! GO VIKES,0
2.86E+17,Words can't explain how happy I am,0
2.86E+17,I do everything in my life 4 ME❗,0
2.86E+17,I am sad,1
2.86E+17,RT @FactsForGirIs: I just want to be as happy as I use to be,1
2.86E+17,AP i hate life,1
2.86E+17,RT : My life is pretty awesome,0
2.86E+17,RT : Niggas always be like I'm blessed,0
2.86E+17,nah I'm good,0
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,0
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,0
2.86E+17,but i feel bad for my boy ap,1
2.86E+17,RT : All I feel is utter sadness,1
2.86E+17,I'm fine,0
2.86E+17,I am having a good time all alone.lol,0
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,0
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,0
2.86E+17,i ship harry and cara so much and im a harry girl i hate my life,1
2.86E+17,"Hilarious friends, people who love me,  people who I love. Wouldnt change a thing, i'm happy as punch",0
2.86E+17,RT : i have no life,1
2.86E+17,My life is great,0
2.86E+17,@MissAlissaS. O M #SKOL !!!!!   I AM SO HAPPY,0
2.86E+17,RT :  I'm Beautiful <3,0
2.86E+17,RT : Yup I'm happy,0
2.86E+17,I have the best parents on earth,0
2.86E+17,Just enjoy&amp; living my life,0
2.86E+17,I really love my life tho,0
2.86E+17,I am so happy,0
2.86E+17,RT : I have like no social life whatsoever,1
2.86E+17,I hate my life,1
2.86E+17,My dreams have come true,0
2.86E+17,I'm good,0
2.86E+17,fuck dude. I hate my life,1
2.86E+17,I love my life even with the struggle,0
2.86E+17,Friends is what I no long have,1
2.86E+17,I AM GOOD,0
2.86E+17,I'm just in a horrible mood man,1
2.86E+17,I'm in a real good mood,0
2.86E+17,I'm so happy,0
2.86E+17,RT @JuliaJuicyBooty: Every single time I think everything going to be ok something happens and fucks it all up. I just want to be happy,1
2.86E+17,RT @iAm_CarmenSweet: My Life Is Going Great ! Nobody Gon Mess It Up,0
